"","Year","Gender_Female","Type_code","Total"
"14855",2001,1,"Causes",4
"14856",2001,1,"Causes",1
"14857",2002,1,"Causes",54
"14858",2002,1,"Causes",2
"14859",2002,1,"Causes",7
"14860",2002,1,"Causes",3
"14861",2002,1,"Causes",2
"14862",2002,1,"Causes",16
"14863",2002,1,"Causes",1
"14864",2002,1,"Causes",13
"14865",2002,1,"Causes",36
"14866",2002,1,"Causes",11
"14867",2002,1,"Causes",17
"14868",2002,1,"Causes",14
"14869",2002,1,"Causes",338
"14870",2002,1,"Causes",1
"14871",2002,1,"Causes",11
"14872",2002,1,"Causes",11
"14873",2002,1,"Causes",7
"14874",2002,1,"Causes",3
"14875",2002,1,"Causes",42
"14876",2002,1,"Causes",85
"14877",2002,1,"Causes",51
"14878",2002,1,"Causes",70
"14879",2002,1,"Causes",261
"14880",2002,1,"Causes",28
"14881",2002,1,"Causes",21
"14882",2002,1,"Causes",571
"14883",2002,1,"Causes",23
"14884",2002,1,"Causes",37
"14885",2002,1,"Causes",9
"14886",2002,1,"Causes",127
"14887",2002,1,"Causes",13
"14888",2002,1,"Causes",85
"14889",2002,1,"Causes",26
"14890",2002,1,"Causes",8
"14891",2002,1,"Causes",59
"14892",2002,1,"Causes",10
"14893",2002,1,"Causes",21
"14894",2002,1,"Causes",15
"14895",2002,1,"Causes",11
"14896",2002,1,"Causes",8
"14897",2002,1,"Causes",17
"14898",2002,1,"Causes",17
"14899",2002,1,"Causes",10
"14900",2002,1,"Causes",5
"14901",2002,1,"Causes",162
"14902",2002,1,"Causes",1
"14903",2002,1,"Causes",23
"14904",2002,1,"Causes",7
"14905",2002,1,"Causes",20
"14906",2002,1,"Causes",14
"14907",2002,1,"Causes",95
"14908",2002,1,"Causes",432
"14909",2002,1,"Causes",9
"14910",2002,1,"Causes",29
"14911",2002,1,"Causes",3
"14912",2002,1,"Causes",12
"14913",2002,1,"Causes",316
"14914",2002,1,"Causes",7
"14915",2002,1,"Causes",15
"14916",2002,1,"Causes",215
"14917",2002,1,"Causes",5
"14918",2002,1,"Causes",4
"14919",2002,1,"Causes",170
"14920",2002,1,"Causes",7
"14921",2002,1,"Causes",6
"14922",2002,1,"Causes",3
"14923",2002,1,"Causes",9
"14924",2002,1,"Causes",19
"14925",2002,1,"Causes",43
"14926",2002,1,"Causes",13
"14927",2002,1,"Causes",4
"14928",2002,1,"Causes",5
"14929",2002,1,"Causes",3
"14930",2002,1,"Causes",1
"14931",2002,1,"Causes",11
"14932",2002,1,"Causes",126
"14933",2002,1,"Causes",6
"14934",2002,1,"Causes",9
"14935",2002,1,"Causes",10
"14936",2002,1,"Causes",10
"14937",2002,1,"Causes",28
"14938",2002,1,"Causes",2
"14939",2002,1,"Causes",23
"14940",2002,1,"Causes",2
"14941",2002,1,"Causes",69
"14942",2002,1,"Causes",4
"14943",2002,1,"Causes",11
"14944",2002,1,"Causes",66
"14945",2002,1,"Causes",31
"14946",2002,1,"Causes",8
"14947",2002,1,"Causes",3
"14948",2002,1,"Causes",4
"14949",2002,1,"Causes",2
"14950",2002,1,"Causes",1
"14951",2002,1,"Causes",6
"14952",2003,1,"Causes",3
"14953",2003,1,"Causes",15
"14954",2003,1,"Causes",1
"14955",2003,1,"Causes",17
"14956",2003,1,"Causes",8
"14957",2003,1,"Causes",40
"14958",2003,1,"Causes",2
"14959",2003,1,"Causes",2
"14960",2003,1,"Causes",35
"14961",2003,1,"Causes",30
"14962",2003,1,"Causes",9
"14963",2003,1,"Causes",4
"14964",2003,1,"Causes",58
"14965",2003,1,"Causes",35
"14966",2003,1,"Causes",36
"14967",2003,1,"Causes",7
"14968",2003,1,"Causes",46
"14969",2003,1,"Causes",533
"14970",2003,1,"Causes",23
"14971",2003,1,"Causes",19
"14972",2003,1,"Causes",5
"14973",2003,1,"Causes",17
"14974",2003,1,"Causes",3
"14975",2003,1,"Causes",5
"14976",2003,1,"Causes",294
"14977",2003,1,"Causes",101
"14978",2003,1,"Causes",3
"14979",2003,1,"Causes",26
"14980",2003,1,"Causes",11
"14981",2003,1,"Causes",55
"14982",2003,1,"Causes",102
"14983",2003,1,"Causes",147
"14984",2003,1,"Causes",13
"14985",2003,1,"Causes",166
"14986",2003,1,"Causes",203
"14987",2003,1,"Causes",8
"14988",2003,1,"Causes",53
"14989",2003,1,"Causes",14
"14990",2003,1,"Causes",17
"14991",2003,1,"Causes",22
"14992",2003,1,"Causes",22
"14993",2003,1,"Causes",44
"14994",2003,1,"Causes",37
"14995",2003,1,"Causes",37
"14996",2003,1,"Causes",7
"14997",2003,1,"Causes",13
"14998",2003,1,"Causes",72
"14999",2003,1,"Causes",5
"15000",2003,1,"Causes",145
"15001",2003,1,"Causes",21
"15002",2003,1,"Causes",53
"15003",2003,1,"Causes",419
"15004",2003,1,"Causes",310
"15005",2003,1,"Causes",8
"15006",2003,1,"Causes",6
"15007",2003,1,"Causes",61
"15008",2003,1,"Causes",1
"15009",2003,1,"Causes",19
"15010",2003,1,"Causes",37
"15011",2003,1,"Causes",28
"15012",2003,1,"Causes",16
"15013",2003,1,"Causes",13
"15014",2003,1,"Causes",190
"15015",2003,1,"Causes",4
"15016",2003,1,"Causes",11
"15017",2003,1,"Causes",9
"15018",2003,1,"Causes",33
"15019",2003,1,"Causes",8
"15020",2003,1,"Causes",74
"15021",2003,1,"Causes",9
"15022",2003,1,"Causes",4
"15023",2003,1,"Causes",190
"15024",2003,1,"Causes",267
"15025",2003,1,"Causes",7
"15026",2003,1,"Causes",5
"15027",2003,1,"Causes",1
"15028",2003,1,"Causes",40
"15029",2003,1,"Causes",1
"15030",2003,1,"Causes",4
"15031",2003,1,"Causes",1
"15032",2003,1,"Causes",21
"15033",2003,1,"Causes",19
"15034",2003,1,"Causes",88
"15035",2003,1,"Causes",51
"15036",2003,1,"Causes",1
"15037",2003,1,"Causes",4
"15038",2003,1,"Causes",1
"15039",2003,1,"Causes",73
"15040",2003,1,"Causes",1
"15041",2004,1,"Causes",11
"15042",2004,1,"Causes",27
"15043",2004,1,"Causes",32
"15044",2004,1,"Causes",34
"15045",2004,1,"Causes",1
"15046",2004,1,"Causes",23
"15047",2004,1,"Causes",14
"15048",2004,1,"Causes",29
"15049",2004,1,"Causes",2
"15050",2004,1,"Causes",3
"15051",2004,1,"Causes",1
"15052",2004,1,"Causes",102
"15053",2004,1,"Causes",224
"15054",2004,1,"Causes",31
"15055",2004,1,"Causes",178
"15056",2004,1,"Causes",47
"15057",2004,1,"Causes",38
"15058",2004,1,"Causes",621
"15059",2004,1,"Causes",1
"15060",2004,1,"Causes",92
"15061",2004,1,"Causes",19
"15062",2004,1,"Causes",16
"15063",2004,1,"Causes",104
"15064",2004,1,"Causes",55
"15065",2004,1,"Causes",3
"15066",2004,1,"Causes",5
"15067",2004,1,"Causes",7
"15068",2004,1,"Causes",35
"15069",2004,1,"Causes",178
"15070",2004,1,"Causes",19
"15071",2004,1,"Causes",8
"15072",2004,1,"Causes",22
"15073",2004,1,"Causes",8
"15074",2004,1,"Causes",38
"15075",2004,1,"Causes",1
"15076",2004,1,"Causes",10
"15077",2004,1,"Causes",554
"15078",2004,1,"Causes",9
"15079",2004,1,"Causes",16
"15080",2004,1,"Causes",44
"15081",2004,1,"Causes",35
"15082",2004,1,"Causes",145
"15083",2004,1,"Causes",2
"15084",2004,1,"Causes",3
"15085",2004,1,"Causes",2
"15086",2004,1,"Causes",14
"15087",2004,1,"Causes",32
"15088",2004,1,"Causes",10
"15089",2004,1,"Causes",7
"15090",2004,1,"Causes",99
"15091",2004,1,"Causes",23
"15092",2004,1,"Causes",46
"15093",2004,1,"Causes",44
"15094",2004,1,"Causes",54
"15095",2004,1,"Causes",113
"15096",2004,1,"Causes",10
"15097",2004,1,"Causes",244
"15098",2004,1,"Causes",50
"15099",2004,1,"Causes",84
"15100",2004,1,"Causes",107
"15101",2004,1,"Causes",2
"15102",2004,1,"Causes",1
"15103",2004,1,"Causes",5
"15104",2004,1,"Causes",2
"15105",2004,1,"Causes",357
"15106",2004,1,"Causes",10
"15107",2004,1,"Causes",7
"15108",2004,1,"Causes",7
"15109",2004,1,"Causes",6
"15110",2004,1,"Causes",11
"15111",2004,1,"Causes",43
"15112",2004,1,"Causes",9
"15113",2004,1,"Causes",32
"15114",2004,1,"Causes",12
"15115",2004,1,"Causes",226
"15116",2004,1,"Causes",44
"15117",2004,1,"Causes",6
"15118",2004,1,"Causes",14
"15119",2004,1,"Causes",101
"15120",2004,1,"Causes",6
"15121",2004,1,"Causes",1
"15122",2004,1,"Causes",2
"15123",2004,1,"Causes",5
"15124",2004,1,"Causes",3
"15125",2004,1,"Causes",38
"15126",2004,1,"Causes",96
"15127",2004,1,"Causes",8
"15128",2004,1,"Causes",53
"15129",2005,1,"Causes",21
"15130",2005,1,"Causes",1
"15131",2005,1,"Causes",1
"15132",2005,1,"Causes",2
"15133",2005,1,"Causes",2
"15134",2005,1,"Causes",10
"15135",2005,1,"Causes",1
"15136",2005,1,"Causes",22
"15137",2005,1,"Causes",2
"15138",2005,1,"Causes",54
"15139",2005,1,"Causes",12
"15140",2005,1,"Causes",34
"15141",2005,1,"Causes",1
"15142",2005,1,"Causes",8
"15143",2005,1,"Causes",1
"15144",2005,1,"Causes",10
"15145",2005,1,"Causes",3
"15146",2005,1,"Causes",80
"15147",2005,1,"Causes",246
"15148",2005,1,"Causes",53
"15149",2005,1,"Causes",33
"15150",2005,1,"Causes",2
"15151",2005,1,"Causes",143
"15152",2005,1,"Causes",39
"15153",2005,1,"Causes",7
"15154",2005,1,"Causes",9
"15155",2005,1,"Causes",12
"15156",2005,1,"Causes",9
"15157",2005,1,"Causes",601
"15158",2005,1,"Causes",15
"15159",2005,1,"Causes",39
"15160",2005,1,"Causes",102
"15161",2005,1,"Causes",19
"15162",2005,1,"Causes",2
"15163",2005,1,"Causes",3
"15164",2005,1,"Causes",28
"15165",2005,1,"Causes",257
"15166",2005,1,"Causes",13
"15167",2005,1,"Causes",10
"15168",2005,1,"Causes",8
"15169",2005,1,"Causes",40
"15170",2005,1,"Causes",26
"15171",2005,1,"Causes",18
"15172",2005,1,"Causes",20
"15173",2005,1,"Causes",44
"15174",2005,1,"Causes",9
"15175",2005,1,"Causes",36
"15176",2005,1,"Causes",260
"15177",2005,1,"Causes",1
"15178",2005,1,"Causes",16
"15179",2005,1,"Causes",11
"15180",2005,1,"Causes",20
"15181",2005,1,"Causes",6
"15182",2005,1,"Causes",45
"15183",2005,1,"Causes",29
"15184",2005,1,"Causes",144
"15185",2005,1,"Causes",3
"15186",2005,1,"Causes",1
"15187",2005,1,"Causes",2
"15188",2005,1,"Causes",4
"15189",2005,1,"Causes",44
"15190",2005,1,"Causes",125
"15191",2005,1,"Causes",453
"15192",2005,1,"Causes",9
"15193",2005,1,"Causes",2
"15194",2005,1,"Causes",4
"15195",2005,1,"Causes",1
"15196",2005,1,"Causes",1
"15197",2005,1,"Causes",17
"15198",2005,1,"Causes",1
"15199",2005,1,"Causes",18
"15200",2005,1,"Causes",15
"15201",2005,1,"Causes",6
"15202",2005,1,"Causes",25
"15203",2005,1,"Causes",125
"15204",2005,1,"Causes",8
"15205",2005,1,"Causes",5
"15206",2005,1,"Causes",4
"15207",2005,1,"Causes",30
"15208",2005,1,"Causes",141
"15209",2005,1,"Causes",1
"15210",2005,1,"Causes",301
"15211",2005,1,"Causes",209
"15212",2005,1,"Causes",13
"15213",2005,1,"Causes",1
"15214",2005,1,"Causes",10
"15215",2005,1,"Causes",56
"15216",2005,1,"Causes",126
"15217",2005,1,"Causes",4
"15218",2005,1,"Causes",2
"15219",2005,1,"Causes",66
"15220",2005,1,"Causes",1
"15221",2005,1,"Causes",1
"15222",2005,1,"Causes",94
"15223",2006,1,"Causes",18
"15224",2006,1,"Causes",14
"15225",2006,1,"Causes",9
"15226",2006,1,"Causes",36
"15227",2006,1,"Causes",3
"15228",2006,1,"Causes",44
"15229",2006,1,"Causes",41
"15230",2006,1,"Causes",379
"15231",2006,1,"Causes",2
"15232",2006,1,"Causes",31
"15233",2006,1,"Causes",11
"15234",2006,1,"Causes",13
"15235",2006,1,"Causes",9
"15236",2006,1,"Causes",3
"15237",2006,1,"Causes",11
"15238",2006,1,"Causes",22
"15239",2006,1,"Causes",40
"15240",2006,1,"Causes",194
"15241",2006,1,"Causes",11
"15242",2006,1,"Causes",63
"15243",2006,1,"Causes",47
"15244",2006,1,"Causes",126
"15245",2006,1,"Causes",9
"15246",2006,1,"Causes",564
"15247",2006,1,"Causes",67
"15248",2006,1,"Causes",171
"15249",2006,1,"Causes",21
"15250",2006,1,"Causes",18
"15251",2006,1,"Causes",84
"15252",2006,1,"Causes",14
"15253",2006,1,"Causes",36
"15254",2006,1,"Causes",2
"15255",2006,1,"Causes",21
"15256",2006,1,"Causes",352
"15257",2006,1,"Causes",41
"15258",2006,1,"Causes",21
"15259",2006,1,"Causes",566
"15260",2006,1,"Causes",19
"15261",2006,1,"Causes",9
"15262",2006,1,"Causes",8
"15263",2006,1,"Causes",2
"15264",2006,1,"Causes",27
"15265",2006,1,"Causes",9
"15266",2006,1,"Causes",29
"15267",2006,1,"Causes",13
"15268",2006,1,"Causes",180
"15269",2006,1,"Causes",42
"15270",2006,1,"Causes",29
"15271",2006,1,"Causes",7
"15272",2006,1,"Causes",12
"15273",2006,1,"Causes",127
"15274",2006,1,"Causes",1
"15275",2006,1,"Causes",2
"15276",2006,1,"Causes",17
"15277",2006,1,"Causes",14
"15278",2006,1,"Causes",5
"15279",2006,1,"Causes",2
"15280",2006,1,"Causes",34
"15281",2006,1,"Causes",81
"15282",2006,1,"Causes",349
"15283",2006,1,"Causes",11
"15284",2006,1,"Causes",20
"15285",2006,1,"Causes",121
"15286",2006,1,"Causes",21
"15287",2006,1,"Causes",17
"15288",2006,1,"Causes",3
"15289",2006,1,"Causes",6
"15290",2006,1,"Causes",168
"15291",2006,1,"Causes",2
"15292",2006,1,"Causes",7
"15293",2006,1,"Causes",7
"15294",2006,1,"Causes",9
"15295",2006,1,"Causes",7
"15296",2006,1,"Causes",2
"15297",2006,1,"Causes",40
"15298",2006,1,"Causes",9
"15299",2006,1,"Causes",3
"15300",2006,1,"Causes",1
"15301",2006,1,"Causes",11
"15302",2006,1,"Causes",96
"15303",2006,1,"Causes",9
"15304",2006,1,"Causes",48
"15305",2006,1,"Causes",5
"15306",2006,1,"Causes",2
"15307",2006,1,"Causes",71
"15308",2006,1,"Causes",9
"15309",2007,1,"Causes",15
"15310",2007,1,"Causes",3
"15311",2007,1,"Causes",18
"15312",2007,1,"Causes",38
"15313",2007,1,"Causes",9
"15314",2007,1,"Causes",14
"15315",2007,1,"Causes",43
"15316",2007,1,"Causes",180
"15317",2007,1,"Causes",10
"15318",2007,1,"Causes",23
"15319",2007,1,"Causes",66
"15320",2007,1,"Causes",399
"15321",2007,1,"Causes",33
"15322",2007,1,"Causes",50
"15323",2007,1,"Causes",22
"15324",2007,1,"Causes",47
"15325",2007,1,"Causes",42
"15326",2007,1,"Causes",14
"15327",2007,1,"Causes",593
"15328",2007,1,"Causes",13
"15329",2007,1,"Causes",133
"15330",2007,1,"Causes",18
"15331",2007,1,"Causes",89
"15332",2007,1,"Causes",71
"15333",2007,1,"Causes",11
"15334",2007,1,"Causes",2
"15335",2007,1,"Causes",205
"15336",2007,1,"Causes",3
"15337",2007,1,"Causes",12
"15338",2007,1,"Causes",9
"15339",2007,1,"Causes",595
"15340",2007,1,"Causes",7
"15341",2007,1,"Causes",38
"15342",2007,1,"Causes",37
"15343",2007,1,"Causes",3
"15344",2007,1,"Causes",13
"15345",2007,1,"Causes",370
"15346",2007,1,"Causes",43
"15347",2007,1,"Causes",18
"15348",2007,1,"Causes",133
"15349",2007,1,"Causes",22
"15350",2007,1,"Causes",31
"15351",2007,1,"Causes",2
"15352",2007,1,"Causes",3
"15353",2007,1,"Causes",9
"15354",2007,1,"Causes",9
"15355",2007,1,"Causes",1
"15356",2007,1,"Causes",30
"15357",2007,1,"Causes",14
"15358",2007,1,"Causes",14
"15359",2007,1,"Causes",44
"15360",2007,1,"Causes",28
"15361",2007,1,"Causes",19
"15362",2007,1,"Causes",189
"15363",2007,1,"Causes",22
"15364",2007,1,"Causes",8
"15365",2007,1,"Causes",6
"15366",2007,1,"Causes",21
"15367",2007,1,"Causes",36
"15368",2007,1,"Causes",18
"15369",2007,1,"Causes",10
"15370",2007,1,"Causes",177
"15371",2007,1,"Causes",5
"15372",2007,1,"Causes",13
"15373",2007,1,"Causes",7
"15374",2007,1,"Causes",3
"15375",2007,1,"Causes",23
"15376",2007,1,"Causes",85
"15377",2007,1,"Causes",2
"15378",2007,1,"Causes",7
"15379",2007,1,"Causes",367
"15380",2007,1,"Causes",4
"15381",2007,1,"Causes",7
"15382",2007,1,"Causes",127
"15383",2007,1,"Causes",5
"15384",2007,1,"Causes",101
"15385",2007,1,"Causes",2
"15386",2007,1,"Causes",9
"15387",2007,1,"Causes",9
"15388",2007,1,"Causes",42
"15389",2007,1,"Causes",75
"15390",2007,1,"Causes",50
"15391",2007,1,"Causes",3
"15392",2007,1,"Causes",1
"15393",2007,1,"Causes",9
"15394",2007,1,"Causes",11
"15395",2007,1,"Causes",2
"15396",2008,1,"Causes",38
"15397",2008,1,"Causes",15
"15398",2008,1,"Causes",3
"15399",2008,1,"Causes",9
"15400",2008,1,"Causes",18
"15401",2008,1,"Causes",45
"15402",2008,1,"Causes",295
"15403",2008,1,"Causes",455
"15404",2008,1,"Causes",11
"15405",2008,1,"Causes",205
"15406",2008,1,"Causes",2
"15407",2008,1,"Causes",75
"15408",2008,1,"Causes",10
"15409",2008,1,"Causes",42
"15410",2008,1,"Causes",85
"15411",2008,1,"Causes",15
"15412",2008,1,"Causes",43
"15413",2008,1,"Causes",95
"15414",2008,1,"Causes",13
"15415",2008,1,"Causes",50
"15416",2008,1,"Causes",12
"15417",2008,1,"Causes",14
"15418",2008,1,"Causes",33
"15419",2008,1,"Causes",9
"15420",2008,1,"Causes",25
"15421",2008,1,"Causes",22
"15422",2008,1,"Causes",486
"15423",2008,1,"Causes",133
"15424",2008,1,"Causes",40
"15425",2008,1,"Causes",45
"15426",2008,1,"Causes",19
"15427",2008,1,"Causes",597
"15428",2008,1,"Causes",18
"15429",2008,1,"Causes",3
"15430",2008,1,"Causes",22
"15431",2008,1,"Causes",39
"15432",2008,1,"Causes",22
"15433",2008,1,"Causes",189
"15434",2008,1,"Causes",28
"15435",2008,1,"Causes",15
"15436",2008,1,"Causes",3
"15437",2008,1,"Causes",7
"15438",2008,1,"Causes",11
"15439",2008,1,"Causes",133
"15440",2008,1,"Causes",14
"15441",2008,1,"Causes",1
"15442",2008,1,"Causes",385
"15443",2008,1,"Causes",30
"15444",2008,1,"Causes",45
"15445",2008,1,"Causes",19
"15446",2008,1,"Causes",49
"15447",2008,1,"Causes",14
"15448",2008,1,"Causes",18
"15449",2008,1,"Causes",12
"15450",2008,1,"Causes",43
"15451",2008,1,"Causes",19
"15452",2008,1,"Causes",367
"15453",2008,1,"Causes",7
"15454",2008,1,"Causes",85
"15455",2008,1,"Causes",23
"15456",2008,1,"Causes",12
"15457",2008,1,"Causes",15
"15458",2008,1,"Causes",21
"15459",2008,1,"Causes",7
"15460",2008,1,"Causes",127
"15461",2008,1,"Causes",6
"15462",2008,1,"Causes",7
"15463",2008,1,"Causes",13
"15464",2008,1,"Causes",18
"15465",2008,1,"Causes",177
"15466",2008,1,"Causes",14
"15467",2008,1,"Causes",36
"15468",2008,1,"Causes",10
"15469",2008,1,"Causes",9
"15470",2008,1,"Causes",9
"15471",2008,1,"Causes",5
"15472",2008,1,"Causes",1
"15473",2008,1,"Causes",2
"15474",2008,1,"Causes",11
"15475",2008,1,"Causes",50
"15476",2008,1,"Causes",2
"15477",2008,1,"Causes",95
"15478",2008,1,"Causes",42
"15479",2008,1,"Causes",101
"15480",2008,1,"Causes",3
"15481",2008,1,"Causes",9
"15482",2008,1,"Causes",166
"15483",2009,1,"Causes",1
"15484",2009,1,"Causes",23
"15485",2009,1,"Causes",3
"15486",2009,1,"Causes",1
"15487",2009,1,"Causes",3
"15488",2009,1,"Causes",2
"15489",2009,1,"Causes",2
"15490",2009,1,"Causes",3
"15491",2009,1,"Causes",7
"15492",2009,1,"Causes",22
"15493",2009,1,"Causes",1
"15494",2009,1,"Causes",3
"15495",2009,1,"Causes",69
"15496",2009,1,"Causes",3
"15497",2009,1,"Causes",1
"15498",2009,1,"Causes",1
"15499",2009,1,"Causes",3
"15500",2009,1,"Causes",167
"15501",2009,1,"Causes",349
"15502",2009,1,"Causes",1
"15503",2009,1,"Causes",23
"15504",2009,1,"Causes",41
"15505",2009,1,"Causes",15
"15506",2009,1,"Causes",641
"15507",2009,1,"Causes",39
"15508",2009,1,"Causes",11
"15509",2009,1,"Causes",1
"15510",2009,1,"Causes",471
"15511",2009,1,"Causes",41
"15512",2009,1,"Causes",101
"15513",2009,1,"Causes",11
"15514",2009,1,"Causes",38
"15515",2009,1,"Causes",5
"15516",2009,1,"Causes",75
"15517",2009,1,"Causes",33
"15518",2009,1,"Causes",10
"15519",2009,1,"Causes",46
"15520",2009,1,"Causes",18
"15521",2009,1,"Causes",281
"15522",2009,1,"Causes",16
"15523",2009,1,"Causes",20
"15524",2009,1,"Causes",5
"15525",2009,1,"Causes",58
"15526",2009,1,"Causes",23
"15527",2009,1,"Causes",10
"15528",2009,1,"Causes",48
"15529",2009,1,"Causes",107
"15530",2009,1,"Causes",3
"15531",2009,1,"Causes",6
"15532",2009,1,"Causes",9
"15533",2009,1,"Causes",3
"15534",2009,1,"Causes",627
"15535",2009,1,"Causes",5
"15536",2009,1,"Causes",1
"15537",2009,1,"Causes",434
"15538",2009,1,"Causes",6
"15539",2009,1,"Causes",14
"15540",2009,1,"Causes",3
"15541",2009,1,"Causes",5
"15542",2009,1,"Causes",15
"15543",2009,1,"Causes",6
"15544",2009,1,"Causes",8
"15545",2009,1,"Causes",99
"15546",2009,1,"Causes",34
"15547",2009,1,"Causes",287
"15548",2009,1,"Causes",19
"15549",2009,1,"Causes",195
"15550",2009,1,"Causes",5
"15551",2009,1,"Causes",3
"15552",2009,1,"Causes",4
"15553",2009,1,"Causes",1
"15554",2009,1,"Causes",11
"15555",2009,1,"Causes",307
"15556",2009,1,"Causes",9
"15557",2009,1,"Causes",2
"15558",2009,1,"Causes",8
"15559",2009,1,"Causes",3
"15560",2009,1,"Causes",6
"15561",2009,1,"Causes",3
"15562",2009,1,"Causes",4
"15563",2009,1,"Causes",4
"15564",2009,1,"Causes",4
"15565",2009,1,"Causes",3
"15566",2009,1,"Causes",21
"15567",2009,1,"Causes",7
"15568",2009,1,"Causes",121
"15569",2009,1,"Causes",5
"15570",2009,1,"Causes",1
"15571",2009,1,"Causes",119
"15572",2009,1,"Causes",2
"15573",2009,1,"Causes",11
"15574",2009,1,"Causes",1
"15575",2009,1,"Causes",50
"15576",2009,1,"Causes",2
"15577",2009,1,"Causes",2
"15578",2009,1,"Causes",123
"15579",2010,1,"Causes",67
"15580",2010,1,"Causes",7
"15581",2010,1,"Causes",1
"15582",2010,1,"Causes",33
"15583",2010,1,"Causes",32
"15584",2010,1,"Causes",32
"15585",2010,1,"Causes",3
"15586",2010,1,"Causes",3
"15587",2010,1,"Causes",1
"15588",2010,1,"Causes",6
"15589",2010,1,"Causes",77
"15590",2010,1,"Causes",1
"15591",2010,1,"Causes",108
"15592",2010,1,"Causes",28
"15593",2010,1,"Causes",1
"15594",2010,1,"Causes",396
"15595",2010,1,"Causes",90
"15596",2010,1,"Causes",1
"15597",2010,1,"Causes",11
"15598",2010,1,"Causes",7
"15599",2010,1,"Causes",1
"15600",2010,1,"Causes",262
"15601",2010,1,"Causes",42
"15602",2010,1,"Causes",15
"15603",2010,1,"Causes",3
"15604",2010,1,"Causes",1010
"15605",2010,1,"Causes",20
"15606",2010,1,"Causes",20
"15607",2010,1,"Causes",212
"15608",2010,1,"Causes",8
"15609",2010,1,"Causes",50
"15610",2010,1,"Causes",51
"15611",2010,1,"Causes",7
"15612",2010,1,"Causes",6
"15613",2010,1,"Causes",77
"15614",2010,1,"Causes",22
"15615",2010,1,"Causes",1
"15616",2010,1,"Causes",52
"15617",2010,1,"Causes",15
"15618",2010,1,"Causes",45
"15619",2010,1,"Causes",20
"15620",2010,1,"Causes",2
"15621",2010,1,"Causes",7
"15622",2010,1,"Causes",270
"15623",2010,1,"Causes",62
"15624",2010,1,"Causes",9
"15625",2010,1,"Causes",5
"15626",2010,1,"Causes",655
"15627",2010,1,"Causes",87
"15628",2010,1,"Causes",1
"15629",2010,1,"Causes",88
"15630",2010,1,"Causes",9
"15631",2010,1,"Causes",309
"15632",2010,1,"Causes",27
"15633",2010,1,"Causes",6
"15634",2010,1,"Causes",8
"15635",2010,1,"Causes",94
"15636",2010,1,"Causes",75
"15637",2010,1,"Causes",13
"15638",2010,1,"Causes",1
"15639",2010,1,"Causes",153
"15640",2010,1,"Causes",60
"15641",2010,1,"Causes",2
"15642",2010,1,"Causes",41
"15643",2010,1,"Causes",8
"15644",2010,1,"Causes",7
"15645",2010,1,"Causes",1
"15646",2010,1,"Causes",12
"15647",2010,1,"Causes",410
"15648",2010,1,"Causes",4
"15649",2010,1,"Causes",3
"15650",2010,1,"Causes",172
"15651",2010,1,"Causes",40
"15652",2010,1,"Causes",1
"15653",2010,1,"Causes",2
"15654",2010,1,"Causes",4
"15655",2010,1,"Causes",3
"15656",2010,1,"Causes",1
"15657",2010,1,"Causes",16
"15658",2010,1,"Causes",2
"15659",2010,1,"Causes",102
"15660",2010,1,"Causes",1
"15661",2010,1,"Causes",7
"15662",2010,1,"Causes",107
"15663",2010,1,"Causes",7
"15664",2010,1,"Causes",166
"15665",2010,1,"Causes",2
"15666",2010,1,"Causes",1
"15667",2010,1,"Causes",3
"15668",2010,1,"Causes",53
"15669",2010,1,"Causes",4
"15670",2010,1,"Causes",2
"15671",2010,1,"Causes",28
"15672",2010,1,"Causes",12
"15673",2011,1,"Causes",24
"15674",2011,1,"Causes",68
"15675",2011,1,"Causes",1
